time,air_temperature,burning_index_g,dead_fuel_moisture_1000hr,dead_fuel_moisture_100hr,mean_vapor_pressure_deficit,potential_evapotranspiration,precipitation_amount,relative_humidity,specific_humidity,surface_downwelling_shortwave_flux_in_air,wind_from_direction,wind_speed
2018-08-26,299.30594,29.166666,20.525002,16.707144,0.7629166,40.05417,3.6083336,92.00773,0.011808512,268.79288,170.125,4.8880954
2018-09-02,298.33392,28.916666,19.06131,15.438691,0.9230952,40.9,4.7000003,90.267265,0.013978571,256.73276,165.71428,3.8494046
2018-09-09,289.43033,30.875,18.236906,15.580953,0.8411905,34.133335,12.583333,90.72858,0.011685118,221.74762,197.08928,3.7529762
2018-09-16,288.8994,22.166666,19.633333,18.561905,0.59547615,26.116669,17.925001,98.231544,0.0122813685,179.92381,79.69643,3.4142857
2018-09-23,285.24228,24.958334,19.239286,17.866667,0.632619,29.85,8.854167,97.08036,0.010157261,204.87085,168.07143,3.8541667
2018-09-30,282.9137,24.041666,21.370834,20.245237,0.47077382,24.270834,37.96667,95.77619,0.008393274,150.96547,151.39287,4.724405
2018-10-07,283.50058,17.791666,23.382143,22.086905,0.33702376,16.158333,46.19583,98.105354,0.009258452,116.31965,126.01786,3.6934526
2018-10-14,283.4012,20.291666,23.630356,20.342857,0.5264286,22.012503,8.3,96.47024,0.009231369,136.1768,186.14287,4.733333
2018-10-21,275.64584,29.375,22.392263,18.004168,0.3169643,19.645834,6.9166665,91.920235,0.0046720835,117.3006,256.91074,7.4309525
2018-10-28,275.17502,20.125,22.208334,20.014881,0.16708332,9.458333,26.416666,94.65238,0.004416607,79.79346,203.14287,4.711905
2018-11-04,276.06726,17.75,24.12143,22.910715,0.18005951,9.445834,46.37083,98.00297,0.005269464,70.20654,210.21428,4.8250003
2018-11-11,275.11847,28.041666,24.168451,19.808334,0.29107141,16.570833,19.733335,89.90357,0.0042775595,74.0994,189.76787,7.1303573
2018-11-18,270.47202,19.166666,24.14643,20.334524,0.1295238,6.933333,27.691668,91.965485,0.0031163096,69.145836,182.9107,4.7339287
2018-11-25,267.4149,22.791666,23.624405,20.00238,0.15559523,7.9791665,10.745834,93.71131,0.0027297616,65.30357,171.0,4.717262
2018-12-02,273.76428,14.916667,24.466667,20.716072,0.21940476,10.716667,33.395832,86.5387,0.0035619047,56.89107,173.16072,5.9130955
2018-12-09,267.5101,21.458334,23.816666,20.49524,0.11755952,6.4250007,6.079167,96.233925,0.0026635118,61.779163,270.5536,4.747619
2018-12-16,272.29703,23.916666,21.952383,16.78393,0.20744048,8.729167,2.6166666,82.730354,0.0030580356,70.637505,160.05357,3.5732143
2018-12-23,270.1369,28.666666,21.257143,17.897024,0.24851191,11.958333,31.279165,86.75179,0.0029261904,60.461315,211.57143,5.4172616
2018-12-30,270.02917,23.666666,21.370834,19.519049,0.16113095,8.724999,5.929167,96.098206,0.0032697618,45.87619,214.92857,4.7166667
2019-01-06,276.1893,26.916666,21.701788,19.60238,0.18845236,5.9125,10.216667,92.35358,0.002840655,68.555954,220.17859,4.6196427
2019-01-13,272.2125,26.125,21.814285,19.542858,0.15178572,5.4708333,18.708334,86.87559,0.0020870834,75.770836,197.39287,6.504762
2019-01-20,270.3643,28.666666,21.64762,20.392859,0.079107136,2.9416668,36.104168,95.27322,0.0019960117,75.667854,209.58928,5.426786
2019-01-27,271.86487,27.375,22.886309,20.53512,0.14761905,5.6875,11.795834,89.72977,0.0019194046,80.611305,204.51787,6.7369046
2019-02-03,270.94107,33.791668,22.041666,19.284525,0.1764881,6.0458336,2.6708333,91.551186,0.0016573215,95.083336,210.1607,6.564881
2019-02-10,279.07498,34.583332,21.490477,18.111904,0.31821427,9.683333,16.6875,82.381546,0.002804226,117.41428,189.23213,5.941667
2019-02-17,274.4595,28.833334,21.5375,18.438095,0.17767857,7.8583336,28.679167,85.65536,0.002377143,86.74167,165.48213,7.076191
2019-02-24,275.9988,27.125,21.557144,19.363096,0.17660713,8.195833,9.529167,97.28512,0.0024909524,130.96906,193.85716,6.019048
2019-03-03,270.8232,26.666666,20.545834,16.222023,0.113452375,5.908333,16.204168,90.74227,0.0019100594,121.87679,198.125,5.131548
2019-03-10,271.73038,31.166666,20.630358,18.895239,0.1402976,7.5749993,11.854167,91.71845,0.0018744046,148.80891,228.0,6.3529763
2019-03-17,280.78513,38.458332,19.677382,15.405952,0.35875002,14.6125,2.0500002,81.3375,0.0030936308,149.90477,207.78572,6.7184525
2019-03-24,281.0226,44.375,18.082144,13.9410715,0.35607144,14.304166,6.745833,80.9119,0.002805893,179.78154,222.9107,5.0630956
2019-03-31,283.0845,34.458332,17.08393,13.76131,0.4252976,15.862499,23.408333,78.953575,0.0031779762,182.33275,204.89287,4.1130953
2019-04-07,283.17142,44.25,17.27381,13.998215,0.43732142,18.379168,14.033333,74.447624,0.0033543452,210.07202,168.125,4.9565477
2019-04-14,287.67618,34.458332,17.547026,15.594048,0.4950595,21.495834,18.3375,85.46488,0.004810595,216.72559,187.0,4.893452
2019-04-21,287.68155,35.125,18.422024,17.392262,0.37458333,19.275002,24.7875,92.97976,0.0056664287,218.34346,189.62498,4.356548
2019-04-28,288.7911,30.625,19.032738,17.362501,0.46636903,20.987497,13.683334,94.60833,0.0052423812,217.73213,204.3393,4.9708333
2019-05-05,282.45358,15.083333,20.304167,19.270834,0.29136905,18.745834,27.929167,77.666664,0.0061711906,215.89049,166.4643,3.054762
2019-05-12,279.6613,25.708334,20.855356,17.405952,0.5210714,29.545832,25.333334,52.228573,0.0059948214,224.0625,177.23213,4.477381
2019-05-19,280.57202,23.5,21.717264,17.703571,0.61875,31.341667,24.654167,50.793453,0.0065644043,229.34167,197.2143,3.6232145
2019-05-26,282.86072,31.375,20.31012,15.056548,0.7369048,40.166668,11.033334,45.607147,0.008072083,281.33215,209.01787,4.5482144
2019-06-02,283.82678,24.0,19.379763,15.18512,0.6002381,32.595833,8.125,53.94048,0.008105298,262.02084,196.0,2.7892857
2019-06-09,283.8226,35.958332,18.526787,14.694047,0.8467857,41.02917,9.775001,42.680954,0.008042917,299.73987,197.73216,3.1511905
2019-06-16,284.6119,34.083332,19.175001,16.134523,0.63124996,36.1375,34.912502,52.98274,0.008421845,228.89107,163.76785,4.682738
2019-06-23,286.54288,26.666666,19.801191,17.230951,0.70446426,39.466667,26.75,52.92738,0.009971309,311.74823,210.67857,2.8571432
2019-06-30,289.11783,27.0,19.535715,14.9619055,0.9754762,45.820835,10.783333,48.06548,0.011515416,320.3649,204.05357,3.2976189
2019-07-07,290.60953,21.083334,18.71131,15.770238,0.84809524,40.395836,27.658335,52.785717,0.013265595,285.01904,176.89287,2.6541667
2019-07-14,289.08096,27.666666,18.538095,14.98393,0.94345236,44.345837,2.4666667,48.039288,0.011872618,338.35715,187.67859,2.7196429
2019-07-21,293.8506,25.5,18.18393,15.3505945,1.0319643,48.7375,19.266666,53.150593,0.014667439,311.48215,215.875,3.3101194
2019-07-28,289.57202,29.791666,17.780954,14.629166,0.98125,43.287506,2.5625,48.15893,0.011265297,291.41727,240.2857,2.7839286
2019-08-04,288.17798,28.5,16.62143,14.282739,0.92267853,40.579166,0.5541667,45.636307,0.0117741665,294.22382,230.42857,2.4803572
2019-08-11,288.71368,29.75,17.61905,17.195238,0.8310714,41.645832,29.604166,48.474407,0.011481251,280.75,231.26787,3.8374999
2019-08-18,289.6768,27.083334,18.058928,16.780952,0.70934516,33.695835,17.279167,53.272022,0.01273232,235.91191,133.14287,2.757738
2019-08-25,287.04227,24.541666,19.264883,18.119047,0.6784523,34.995834,5.075,50.61429,0.011147201,277.26904,187.9107,3.1613095
2019-09-01,287.26846,31.666666,18.819048,16.227976,0.78553563,35.425,23.612503,47.259525,0.009814166,231.93274,148.03572,4.1880956
2019-09-08,285.15536,21.791666,19.95893,18.529762,0.5591071,22.5375,17.933334,52.956547,0.009537619,217.30835,222.76787,3.3869047
2019-09-15,285.48035,25.875,20.735119,19.435715,0.5372024,20.541666,22.595835,54.81964,0.010135951,173.34705,146.16072,4.2035713
2019-09-22,285.04227,26.083334,20.369047,17.175001,0.8605358,23.420835,0.0,42.776196,0.00929375,207.35535,136.875,2.4684525
2019-09-29,284.73752,23.875,20.752382,18.78393,0.5707738,19.1875,26.716667,52.963093,0.009364761,164.29703,199.01787,4.311905
2019-10-06,283.19168,24.541666,21.83512,20.105951,0.5200595,15.979167,35.395832,53.902386,0.00830488,121.549995,148.41072,4.6035714
2019-10-13,277.6262,27.125,21.594048,18.338095,0.4955357,16.354166,3.6333334,43.433334,0.005927976,162.42084,130.10713,4.2208333
2019-10-20,277.18512,24.625,21.675596,19.641666,0.33636904,11.191666,30.875,54.04524,0.005429286,119.10834,191.69646,5.2761903
2019-10-27,279.41846,26.0,22.4375,20.019644,0.3723214,12.4875,35.412502,52.83691,0.00615613,113.78989,155.75,5.154762
2019-11-03,278.17383,28.166666,22.921427,19.604763,0.3214881,9.783333,35.2125,57.12143,0.006051905,102.10357,159.375,5.24881
2019-11-10,271.5244,24.958334,22.455954,18.620237,0.21619047,7.879166,11.208333,54.964886,0.0034308333,70.5881,236.98213,5.3154764
2019-11-17,265.9762,24.041666,23.589884,21.725,0.10374999,4.308334,26.879166,61.57202,0.0025075001,84.7244,181.7143,5.9982147
2019-11-24,271.82443,27.958334,22.140474,18.680952,0.22470237,6.275,1.1041667,53.980953,0.0033786308,93.358925,201.21428,4.185119
2019-12-01,271.8762,23.5,21.99881,19.65893,0.26660714,7.754167,30.495834,52.88631,0.0033982738,60.81488,185.92857,5.116667
2019-12-08,267.10535,23.583334,23.203573,22.170832,0.09720238,3.7833335,15.712501,63.13869,0.0028506545,57.603577,220.48213,5.0351195
2019-12-15,269.8887,26.083334,23.230951,20.536905,0.23565476,7.8249993,29.120834,49.8631,0.002957143,55.451782,184.0893,6.445238
2019-12-22,265.06012,23.875,23.39881,20.727976,0.15005952,4.1875005,8.958333,54.233932,0.0021898213,65.19345,198.23213,4.3226194
2019-12-29,272.14703,26.166666,22.171427,18.66369,0.32994047,8.724999,18.6625,44.522022,0.0032732142,76.33512,145.4643,4.561905
2020-01-05,270.78543,0.0,23.370834,22.918749,0.11249999,1.2166667,7.966667,75.08542,0.0041518747,40.233334,91.375,5.070833
